Station Carrefour ID,Date,Enseigne Concurrente,Produit,Inférieur,Supérieur,Égal
69132001,2024-03-14,ENI,E85,3,1,0
30130003,2024-01-06,Auchan,E85,1,0,0
1000008,2024-02-21,Intermarché,E85,15,0,0
91942001,2024-01-04,Intermarché,E85,16,0,2
30330001,2024-08-10,Avia,E85,0,3,0
60280001,2024-06-15,Intermarché,E85,0,0,13
91630001,2024-05-29,Avia,E85,3,7,0
33640003,2024-07-20,Avia,E85,1,1,0
45120008,2024-04-27,BP,E85,1,0,0
73170001,2024-06-17,Casino,E85,1,0,0
2000010,2024-01-03,Total Access,E85,3,0,0
84120006,2024-03-04,Casino,E85,5,1,0
76140001,2024-03-07,Total,E85,0,7,0
1170001,2024-06-22,Netto,E85,0,1,0
2480002,2024-01-29,Total Access,E85,5,0,0
10123001,2024-08-05,Avia,E85,1,0,0
59129003,2024-02-02,Auchan,E85,2,1,0
91200001,2024-02-29,Casino,E85,1,0,0
73220002,2024-03-28,ENI,E85,0,1,0
62232002,2024-04-18,Casino,E85,0,1,0
26300013,2024-01-15,Auchan,E85,1,0,0
27520001,2024-07-27,Leclerc,E85,5,0,0
51130001,2024-03-25,Intermarché,E85,5,0,0
2600006,2024-01-19,CORA,E85,1,0,0
18220001,2024-01-04,Colruyt,E85,1,0,0
24130004,2024-08-11,Total Access,E85,1,0,0
64500003,2024-04-15,Systéme U,E85,1,1,0
73220002,2024-04-23,Intermarché,E85,3,0,0
50300001,2024-06-13,Casino,E85,0,1,0
44272001,2024-05-23,Intermarché,E85,7,0,0
80300004,2024-05-29,Leclerc,E85,5,0,0
41100003,2024-01-05,Total Access,E85,2,0,0
13300011,2024-03-14,Total Access,E85,12,1,0
33340004,2024-04-22,Total,E85,0,1,0
31270005,2024-07-27,Systéme U,E85,11,0,1
59450005,2024-03-31,Leclerc,E85,16,0,0
2480002,2024-08-04,Total,E85,6,0,0
27230004,2024-01-27,Intermarché,E85,13,0,0
69620003,2024-07-27,Systéme U,E85,4,1,0
34920001,2024-05-10,Total,E85,5,0,0
35310004,2024-01-20,Total,E85,0,7,0
59500005,2024-02-24,Avia,E85,5,0,0
62840004,2024-03-18,Leclerc,E85,14,0,0
10700002,2024-08-01,Esso,E85,0,1,0
91150005,2024-06-29,BP,E85,0,8,0
83140001,2024-07-12,Auchan,E85,0,2,0
30130003,2024-01-11,Intermarché,E85,18,1,1
87400003,2024-03-31,Avia,E85,0,4,0
76110001,2024-05-12,Total Access,E85,5,0,0
49400006,2024-06-19,Systéme U,E85,8,3,0
93700003,2024-05-03,Total Access,E85,50,0,0
15100005,2024-04-03,Leclerc,E85,1,0,0
31270003,2024-07-28,Avia,E85,7,0,0
16800001,2024-08-11,Leclerc,E85,0,3,1
14470002,2024-02-25,Total,E85,0,2,1
76140001,2024-03-14,Esso,E85,1,0,0
60280001,2024-04-06,Avia,E85,0,2,0
1600001,2024-04-09,Esso,E85,0,9,0
93700003,2024-02-03,Leclerc,E85,10,1,0
73170001,2024-01-13,Esso,E85,1,0,0
77370001,2024-07-19,Avia,E85,0,3,0
13140001,2024-07-29,Leclerc,E85,1,0,1
59300001,2024-05-01,Auchan,E85,1,2,0
91814001,2024-06-04,Total Access,E85,0,0,46
91700003,2024-07-01,BP,E85,17,4,0
44272001,2024-05-30,Auchan,E85,1,0,0
95290001,2024-06-29,Auchan,E85,4,2,0
73100001,2024-03-14,Total Access,E85,0,0,3
31840001,2024-08-08,Avia,E85,0,7,0
73100001,2024-03-27,Netto,E85,1,0,0
59129003,2024-07-30,Total,E85,1,4,0
72200001,2024-02-09,Auchan,E85,1,0,0
89100001,2024-03-06,Systéme U,E85,0,1,0
34980001,2024-04-02,Total,E85,0,5,0
13680010,2024-01-31,Géant,E85,2,0,0
59113001,2024-03-16,Total,E85,15,1,0
7220003,2024-07-31,Intermarché,E85,18,0,0
34600001,2024-04-08,Avia,E85,0,1,0
13130002,2024-01-11,Total,E85,11,0,0
72200001,2024-04-03,Total Access,E85,3,0,0
72100002,2024-07-25,Casino,E85,1,0,0
43600002,2024-01-19,Systéme U,E85,6,0,1
77127001,2024-07-08,Leclerc,E85,5,0,0
32110001,2024-05-26,Systéme U,E85,1,0,0
21800002,2024-04-07,ENI,E85,0,1,0
41160001,2024-06-06,Total Access,E85,2,0,0
29300004,2024-05-07,Total,E85,0,3,0
73170001,2024-03-06,Esso,E85,1,0,0
34600001,2024-03-03,Intermarché,E85,0,3,7
19110001,2024-06-28,Leclerc,E85,1,0,0
33670001,2024-03-05,Avia,E85,0,3,0
21800002,2024-04-13,ENI,E85,0,1,0
29300004,2024-01-21,Systéme U,E85,0,1,0
59230001,2024-03-26,Leclerc,E85,9,0,0
62850001,2024-07-08,Intermarché,E85,6,0,0
78290001,2024-03-27,Esso,E85,1,15,0
80430002,2024-06-04,Esso,E85,1,0,0
25480001,2024-06-13,Casino,E85,0,2,0
83560007,2024-03-09,Total,E85,2,0,0
12450001,2024-04-30,Total,E85,0,2,0
72200001,2024-04-17,Avia,E85,0,1,0
13160004,2024-08-03,Auchan,E85,2,0,0
33670001,2024-05-28,Total Access,E85,11,0,0
38270005,2024-03-24,Total Access,E85,0,0,11
10700002,2024-05-23,Esso,E85,1,0,0
59650001,2024-06-25,Auchan,E85,6,0,0
78500001,2024-03-14,Systéme U,E85,2,1,0
59129003,2024-06-23,Intermarché,E85,15,1,0
59287002,2024-02-10,Auchan,E85,6,0,0
31120001,2024-03-30,Dyneff,E85,0,2,0
31220002,2024-06-12,Avia,E85,0,2,0
94430003,2024-07-18,BP,E85,17,3,0
32600002,2024-06-28,Systéme U,E85,6,1,0
38150001,2024-01-22,ENI,E85,3,3,0
33340004,2024-06-29,Leclerc,E85,2,0,1
59160002,2024-03-09,Leclerc,E85,14,0,0
50270002,2024-08-01,Auchan,E85,1,0,0
95800001,2024-03-07,Total,E85,43,2,0
12450001,2024-04-25,Systéme U,E85,2,3,0
22360001,2024-08-01,Avia,E85,0,1,0
91360003,2024-07-18,Netto,E85,1,0,0
95420002,2024-07-23,BP,E85,1,1,2
59279004,2024-03-04,Total,E85,2,0,0
64600002,2024-02-04,Total Access,E85,0,0,3
59113001,2024-06-10,Leclerc,E85,14,0,0
63200001,2024-06-14,Esso,E85,0,1,0
14680001,2024-07-10,Leclerc,E85,3,0,0
83480001,2024-06-30,BP,E85,0,4,0
62690001,2024-07-15,Elan,E85,0,1,0
27170002,2024-03-26,Esso,E85,0,0,1
78290001,2024-02-23,Systéme U,E85,2,1,0
31100004,2024-01-22,Avia,E85,0,6,0
34980001,2024-04-07,ENI,E85,0,2,0
45120008,2024-04-04,Avia,E85,0,1,0
77508002,2024-02-06,Systéme U,E85,1,0,0
59128002,2024-01-24,Total Access,E85,20,0,0
94430003,2024-05-20,Leclerc,E85,7,0,0
69590001,2024-02-08,Dyneff,E85,0,2,0
56270001,2024-06-10,Total,E85,0,1,0
69132001,2024-02-08,Netto,E85,2,0,0
65100001,2024-06-16,Esso,E85,0,2,0
62180004,2024-03-13,Auchan,E85,1,0,0
68313001,2024-03-02,Intermarché,E85,5,0,0
95800001,2024-06-17,Leclerc,E85,11,0,0
6156001,2024-01-06,ENI,E85,1,2,0
65000001,2024-06-23,Avia,E85,0,1,0
46220002,2024-06-07,Avia,E85,0,1,0
6156001,2024-05-21,Dyneff,E85,0,2,0
35200003,2024-03-13,Casino,E85,1,0,0
26300013,2024-06-19,Total Access,E85,8,0,0
45120008,2024-05-20,Casino,E85,1,1,0
14290001,2024-07-16,Intermarché,E85,8,0,0
62840004,2024-05-31,Total Access,E85,19,0,0
2220001,2024-06-20,Leclerc,E85,5,0,0
31310002,2024-06-09,Leclerc,E85,3,0,0
59940001,2024-01-29,Auchan,E85,0,5,0
2000010,2024-02-25,Total,E85,3,0,0
91942001,2024-03-08,Systéme U,E85,3,1,0
24130004,2024-03-08,Leclerc,E85,3,1,0
65100001,2024-01-30,Intermarché,E85,7,1,0
77195001,2024-03-16,CORA,E85,2,0,0
77230009,2024-07-21,Esso,E85,1,7,0
59128002,2024-02-23,Intermarché,E85,22,0,0
1600001,2024-05-17,Esso,E85,0,10,0
56380001,2024-07-26,Total,E85,3,1,0
77150002,2024-08-09,CORA,E85,2,0,0
91360003,2024-07-12,Leclerc,E85,9,0,0
70600002,2024-01-31,Intermarché,E85,6,0,0
71100002,2024-02-10,Total,E85,1,0,0
40220006,2024-07-18,Intermarché,E85,6,0,0
31673001,2024-01-31,Systéme U,E85,10,2,0
33770001,2024-06-04,Intermarché,E85,12,0,0
69620003,2024-04-22,Roady,E85,1,0,0
95290001,2024-03-07,Avia,E85,2,6,1
69590001,2024-07-17,Leclerc,E85,8,0,1
59160002,2024-06-22,Total,E85,0,14,0
56500002,2024-04-19,Systéme U,E85,1,3,2
62840004,2024-02-26,Total Access,E85,19,0,0
27930002,2024-03-04,Systéme U,E85,7,0,0
45560001,2024-08-02,Avia,E85,0,1,0
10700002,2024-01-18,Avia,E85,1,0,0
40220006,2024-06-29,Systéme U,E85,1,2,0
49300007,2024-06-29,Total,E85,0,2,0
77127001,2024-08-09,Systéme U,E85,3,0,0
38431001,2024-01-25,Intermarché,E85,7,0,0
38360001,2024-07-15,Esso,E85,0,3,0
35200003,2024-06-30,Systéme U,E85,17,0,0
51430002,2024-03-27,Intermarché,E85,7,0,0
59300001,2024-02-02,Netto,E85,1,0,0
83140001,2024-04-12,Dyneff,E85,0,1,0
27220001,2024-04-30,Systéme U,E85,4,0,0
62990001,2024-07-11,Total,E85,2,0,0
26300013,2024-06-30,ENI,E85,0,2,0
6156001,2024-06-04,ENI,E85,1,2,0
56500002,2024-03-06,Systéme U,E85,1,3,2
56380001,2024-07-31,Leclerc,E85,2,0,0
38360001,2024-06-28,Systéme U,E85,4,0,0
13120001,2024-04-13,Systéme U,E85,5,2,0
44272001,2024-07-17,Intermarché,E85,7,0,0
38150001,2024-03-27,BP,E85,0,2,0
45370002,2024-05-21,Systéme U,E85,6,1,0
38150001,2024-02-18,Avia,E85,0,3,0
78290001,2024-04-10,Total Access,E85,0,0,49
51130001,2024-04-02,Total,E85,0,1,0
34140001,2024-03-19,Avia,E85,2,0,1
62690001,2024-03-07,Intermarché,E85,15,0,0
91700003,2024-05-07,Total Access,E85,49,0,0
62101001,2024-07-18,Leclerc,E85,3,0,0
81370001,2024-07-31,Leclerc,E85,9,0,0
73220002,2024-02-08,Total Access,E85,5,0,0
31100004,2024-03-13,ENI,E85,0,1,0
31840001,2024-08-11,Total,E85,8,1,0
1600001,2024-05-31,Netto,E85,1,0,0
62800001,2024-04-28,Systéme U,E85,6,0,0
77370001,2024-06-18,Avia,E85,1,2,0
32600002,2024-02-13,Total,E85,9,0,0
91200001,2024-02-14,Netto,E85,2,0,0
64220004,2024-04-18,Total Access,E85,3,0,0
24310002,2024-04-06,Auchan,E85,1,0,0
44802001,2024-01-15,Intermarché,E85,8,0,0
29300004,2024-07-31,Intermarché,E85,8,0,0
53002001,2024-03-22,Total,E85,1,0,0
13160004,2024-01-25,Avia,E85,0,5,0
42510001,2024-06-10,ENI,E85,1,0,0
34200002,2024-03-03,Total,E85,6,0,0
40120001,2024-06-04,Casino,E85,1,0,0
27930002,2024-06-19,Total Access,E85,7,0,0
27230004,2024-08-07,Total Access,E85,5,0,0
89100001,2024-01-09,Esso,E85,0,1,0
33990002,2024-01-31,Total Access,E85,1,0,0
76410002,2024-05-14,Leclerc,E85,4,1,0
34600001,2024-03-17,Intermarché,E85,0,3,7
56006001,2024-05-14,Avia,E85,0,1,0
77150003,2024-07-28,BP,E85,0,6,11
84120006,2024-06-18,ENI,E85,5,0,0
78470001,2024-05-26,Esso,E85,6,11,0
59770002,2024-07-06,Systéme U,E85,3,0,0
33200001,2024-04-13,Systéme U,E85,8,1,0
59770002,2024-07-23,Leclerc,E85,6,0,0
62690001,2024-08-10,Elan,E85,0,1,0
35310004,2024-04-24,Systéme U,E85,8,6,3
62180004,2024-03-31,Total,E85,2,0,0
13680010,2024-03-30,Total Access,E85,17,0,0
7220003,2024-04-16,ENI,E85,0,1,0
7200010,2024-05-11,ENI,E85,1,0,0
83560007,2024-03-18,Auchan,E85,1,0,0
62990001,2024-01-30,Leclerc,E85,6,0,0
42510001,2024-08-12,Esso,E85,0,2,0
89100001,2024-01-18,Esso,E85,0,1,0
31673001,2024-05-14,Leclerc,E85,0,6,0
31120001,2024-06-14,Leclerc,E85,6,0,0
65000001,2024-07-31,Avia,E85,1,0,0
4700003,2024-06-15,Auchan,E85,1,0,0
33340004,2024-05-09,Leclerc,E85,2,0,1
62690001,2024-07-22,Total Access,E85,6,0,0
31100004,2024-08-03,Netto,E85,1,0,0
77195001,2024-05-07,Leclerc,E85,3,0,0
27320001,2024-07-26,Total Access,E85,6,0,0
62660001,2024-04-18,Casino,E85,0,1,0
83720001,2024-04-09,ENI,E85,0,2,0
91942001,2024-05-04,Esso,E85,0,17,0
31470007,2024-05-06,Leclerc,E85,6,0,0
51000001,2024-01-17,CORA,E85,1,0,0
21800002,2024-01-21,Esso,E85,3,0,0
78470001,2024-02-10,Systéme U,E85,4,1,0
13300011,2024-07-17,Total,E85,0,13,0
30130003,2024-03-19,Intermarché,E85,17,1,2
59129003,2024-08-10,Total Access,E85,4,2,0
7200010,2024-07-03,Intermarché,E85,10,0,0
9210001,2024-03-09,Avia,E85,0,6,0
78360001,2024-07-16,Netto,E85,1,0,0
38270005,2024-01-07,ENI,E85,1,3,0
33200001,2024-04-11,Total,E85,9,0,0
72200001,2024-03-25,Intermarché,E85,3,0,0
54540002,2024-04-26,Intermarché,E85,6,0,0
62840005,2024-02-12,Leclerc,E85,13,0,0
59129003,2024-04-21,Avia,E85,1,0,0
13530001,2024-01-06,Avia,E85,0,6,0
33640003,2024-06-22,Total,E85,9,0,0
73170001,2024-01-20,ENI,E85,1,0,0
65000001,2024-05-21,Total Access,E85,0,0,3
30130003,2024-06-22,ENI,E85,0,1,0
59112002,2024-03-25,Systéme U,E85,5,0,0
10700002,2024-04-29,Total Access,E85,4,0,0
38240003,2024-06-25,Colruyt,E85,0,0,1
60280001,2024-01-27,Total Access,E85,0,8,0
13140001,2024-06-07,Systéme U,E85,4,3,0
69132001,2024-07-25,Total Access,E85,11,0,0
77090001,2024-06-13,Intermarché,E85,19,0,0
76140001,2024-06-11,Esso,E85,0,1,0
27800001,2024-03-21,Systéme U,E85,1,0,0
69132001,2024-03-18,Systéme U,E85,5,1,0
77230009,2024-03-17,Auchan,E85,3,0,0
51500004,2024-02-10,Leclerc,E85,6,0,0
42290001,2024-02-20,ENI,E85,2,1,0
91942001,2024-07-30,BP,E85,16,5,0
59287002,2024-01-14,Avia,E85,3,2,0
12160003,2024-03-02,Total,E85,1,1,0
71680001,2024-02-26,Roady,E85,1,0,0
62232002,2024-03-01,Intermarché,E85,14,0,0
40120001,2024-05-20,Leclerc,E85,4,0,0
13130002,2024-04-14,Géant,E85,2,0,0
70600002,2024-05-24,ENI,E85,0,1,0
42340001,2024-05-16,Leclerc,E85,2,1,0
64220004,2024-04-23,Total Access,E85,3,0,0
33670001,2024-04-02,Leclerc,E85,9,0,0
73220002,2024-06-20,Esso,E85,0,1,0
69132001,2024-02-20,Systéme U,E85,5,1,0
26200001,2024-08-01,Leclerc,E85,4,0,0
77220005,2024-01-05,Total,E85,32,0,0
31310002,2024-07-03,Avia,E85,0,4,0
33420002,2024-02-26,Avia,E85,0,3,0
7220003,2024-01-20,Intermarché,E85,18,0,0
13300011,2024-05-08,Géant,E85,1,0,0
77370001,2024-05-03,Intermarché,E85,0,5,5
93240001,2024-01-20,Avia,E85,1,9,0
56270001,2024-05-20,Systéme U,E85,4,0,0
32200001,2024-01-30,Total,E85,1,0,0
77370001,2024-06-03,Total,E85,0,3,0
43600002,2024-02-15,Total,E85,2,0,0
59490001,2024-04-23,Leclerc,E85,11,0,0
2460003,2024-08-11,Total,E85,5,1,0
62660001,2024-05-18,Total,E85,11,1,0
45560001,2024-06-11,Intermarché,E85,6,0,0
59490001,2024-03-26,CORA,E85,2,0,0
18220001,2024-02-27,Colruyt,E85,1,0,0
43600002,2024-05-31,Total Access,E85,5,0,0
84120006,2024-03-20,Avia,E85,0,3,0
27520001,2024-02-15,Total Access,E85,6,0,0
2250001,2024-02-01,Leclerc,E85,2,0,0
60260001,2024-02-29,Avia,E85,0,9,0
49400006,2024-07-02,Systéme U,E85,9,2,0
44272001,2024-06-30,Auchan,E85,1,0,0
24130004,2024-06-02,Auchan,E85,1,0,0
35510001,2024-04-05,Avia,E85,0,1,0
2600006,2024-07-08,Total,E85,5,1,0
73200003,2024-01-26,Leclerc,E85,1,0,0
30330001,2024-03-20,BP,E85,0,2,0
30250003,2024-05-26,Dyneff,E85,0,5,0
27170002,2024-07-12,Intermarché,E85,11,0,0
60320001,2024-06-03,Total Access,E85,0,14,0
40800002,2024-03-12,Intermarché,E85,3,0,0
74000002,2024-01-25,Avia,E85,0,2,0
91630001,2024-05-14,Leclerc,E85,7,0,0
35136004,2024-01-16,Casino,E85,1,0,0
80300004,2024-08-06,Intermarché,E85,13,0,0
73100001,2024-02-23,Avia,E85,0,2,0
14470002,2024-01-09,Total Access,E85,0,6,0
84120006,2024-03-24,Intermarché,E85,18,0,0
32600002,2024-06-24,Total Access,E85,7,0,0
83480001,2024-07-12,Auchan,E85,1,0,0
78290001,2024-01-05,Esso,E85,1,4,11
4700003,2024-03-22,Casino,E85,2,1,0
34600001,2024-01-28,Dyneff,E85,0,5,0
32600002,2024-04-04,Systéme U,E85,7,0,0
1600001,2024-03-30,Total Access,E85,0,8,0
31120001,2024-03-29,Netto,E85,1,0,0
31076001,2024-05-09,Total Access,E85,0,11,0
38360001,2024-03-18,Total Access,E85,7,0,0
30250003,2024-06-26,Leclerc,E85,1,2,0
31120001,2024-06-01,Dyneff,E85,0,2,0
13120001,2024-04-27,BP,E85,0,1,0
38150001,2024-06-17,ENI,E85,0,6,0
73200003,2024-05-19,Casino,E85,1,1,0
77127001,2024-03-04,Auchan,E85,5,0,0
69620003,2024-04-21,Casino,E85,1,0,0
10700002,2024-04-30,Total Access,E85,4,0,0
31270005,2024-06-22,Géant,E85,0,1,0
72200001,2024-01-27,Total,E85,1,0,0
51130001,2024-04-29,Intermarché,E85,2,0,3
78290001,2024-02-12,CORA,E85,2,0,0
42290001,2024-07-08,Dyneff,E85,0,2,0
59490001,2024-04-28,Auchan,E85,6,0,0
94430003,2024-02-25,Esso,E85,13,3,0
62840004,2024-02-13,Total,E85,14,1,0
83560007,2024-04-26,Esso,E85,4,0,2
63650001,2024-07-31,Intermarché,E85,5,1,0
31210004,2024-04-15,Total Access,E85,1,0,0
83140001,2024-07-17,Casino,E85,0,2,1
81230002,2024-04-07,Intermarché,E85,3,0,0
41400004,2024-03-17,Total Access,E85,2,0,0
33930002,2024-07-19,Systéme U,E85,4,0,0
19110001,2024-03-23,Avia,E85,0,1,0
27230004,2024-07-12,Leclerc,E85,4,0,0
31120001,2024-02-01,Total,E85,0,7,0
42290001,2024-04-14,ENI,E85,0,3,0
9200001,2024-04-30,Intermarché,E85,4,0,0
31673001,2024-05-06,Total Access,E85,0,9,0
13340001,2024-05-26,Casino,E85,2,2,1
50270002,2024-06-14,Intermarché,E85,6,0,0
1600001,2024-05-14,Leclerc,E85,6,3,0
26300013,2024-08-04,Auchan,E85,1,0,0
78470001,2024-02-04,BP,E85,6,14,0
42290001,2024-05-12,Leclerc,E85,3,6,0
77090001,2024-02-09,Total,E85,0,46,0
84107001,2024-06-27,Auchan,E85,0,2,0
91360003,2024-05-19,Total Access,E85,50,0,0
34370001,2024-01-19,Total Access,E85,3,0,0
81370001,2024-06-26,Systéme U,E85,13,0,0
60260001,2024-04-24,Intermarché,E85,13,1,0
95370001,2024-05-14,CORA,E85,0,1,0
13120001,2024-05-18,Dyneff,E85,0,3,0
54540002,2024-03-29,Intermarché,E85,6,0,0
30210001,2024-08-07,Avia,E85,0,3,0
93240001,2024-03-13,Auchan,E85,8,0,0
26300013,2024-08-04,Total,E85,1,0,0
60260001,2024-03-15,Leclerc,E85,3,8,1
62232002,2024-07-07,CORA,E85,3,0,0
62138002,2024-08-08,CORA,E85,0,4,0
13130002,2024-01-02,Dyneff,E85,0,1,1
60280001,2024-02-17,Intermarché,E85,5,1,7
15000017,2024-03-22,Intermarché,E85,0,4,0
78290001,2024-03-25,Auchan,E85,6,1,0
30600004,2024-05-16,Casino,E85,1,1,0
44802001,2024-03-14,Total,E85,0,4,0
81370001,2024-06-08,Intermarché,E85,29,0,0
62460002,2024-05-23,Intermarché,E85,14,0,0
40000002,2024-05-22,Leclerc,E85,4,0,0
1170001,2024-02-24,Netto,E85,0,1,0
14290001,2024-04-21,Avia,E85,0,1,0
59490001,2024-04-22,Leclerc,E85,11,0,0
2460003,2024-08-02,CORA,E85,1,0,0
73170001,2024-03-07,Esso,E85,1,0,0
8000001,2024-05-05,Total Access,E85,0,2,0
33200001,2024-06-22,Intermarché,E85,12,0,0
32500001,2024-04-09,Systéme U,E85,1,1,0
87400003,2024-07-27,Leclerc,E85,2,0,0
1170001,2024-05-03,Systéme U,E85,2,1,0
59650001,2024-04-26,Auchan,E85,5,1,0
62840005,2024-01-16,Systéme U,E85,4,0,1
30600004,2024-07-02,Systéme U,E85,4,0,0
69210008,2024-01-11,Systéme U,E85,4,1,0
44272001,2024-03-24,Systéme U,E85,13,1,0
2270001,2024-05-02,Auchan,E85,1,0,0
33670001,2024-01-27,Intermarché,E85,10,0,0
84107001,2024-03-16,Dyneff,E85,0,2,0
10123001,2024-07-16,Leclerc,E85,2,0,2
59113001,2024-01-06,Auchan,E85,6,0,0
59940001,2024-04-11,Leclerc,E85,7,1,1
59290001,2024-07-19,Auchan,E85,2,3,0
14680001,2024-03-18,Casino,E85,1,0,0
27220001,2024-01-21,Auchan,E85,2,0,0
50270002,2024-03-28,Total Access,E85,1,0,0
2460003,2024-02-07,Leclerc,E85,5,1,0
62840004,2024-04-18,Systéme U,E85,6,0,0
59721001,2024-05-29,Leclerc,E85,9,0,0
72200001,2024-03-25,Avia,E85,0,1,0
26300013,2024-06-30,Total,E85,1,0,0
35200003,2024-04-20,Systéme U,E85,17,0,0
59113001,2024-06-08,Leclerc,E85,14,0,0
7300001,2024-04-16,Total,E85,0,0,2
6156001,2024-01-29,Esso,E85,3,1,0
31673001,2024-01-28,Netto,E85,1,0,0
78450001,2024-03-15,Total,E85,54,0,0
59770002,2024-06-21,Total Access,E85,3,0,0
31076001,2024-02-29,Total,E85,0,7,0
62800001,2024-01-04,Esso,E85,3,1,0
56240003,2024-06-14,Total Access,E85,0,3,0
44272001,2024-02-20,Avia,E85,0,1,0
59160002,2024-02-05,Total Access,E85,19,0,0
68313001,2024-01-13,Intermarché,E85,3,2,0
66962001,2024-04-20,Dyneff,E85,0,5,0
38431001,2024-03-13,Systéme U,E85,3,0,0
70600002,2024-06-10,Avia,E85,1,1,1
25480001,2024-07-01,Colruyt,E85,0,0,1
59450005,2024-01-12,Total,E85,12,1,0
59134001,2024-06-19,Total,E85,14,1,0
76110001,2024-01-14,Esso,E85,1,0,0
77370001,2024-07-15,Intermarché,E85,0,0,12
41100003,2024-07-09,Casino,E85,0,1,0
70600002,2024-05-10,Avia,E85,3,0,0
62800001,2024-03-29,CORA,E85,4,0,0
31220002,2024-06-13,Netto,E85,1,0,0
78290001,2024-03-21,Leclerc,E85,9,1,0
95420002,2024-08-04,Leclerc,E85,6,0,0
78290001,2024-05-19,Intermarché,E85,16,0,1
32500001,2024-07-22,Netto,E85,1,0,0
59113001,2024-07-05,Total,E85,15,0,1
64220004,2024-01-02,Total Access,E85,3,0,0
71100002,2024-05-27,Géant,E85,1,0,0
30330001,2024-06-02,Casino,E85,0,3,0
11000016,2024-05-09,Leclerc,E85,3,0,0
31310002,2024-03-30,Netto,E85,1,0,0
62690001,2024-07-13,CORA,E85,3,0,0
83560007,2024-06-08,Total,E85,2,0,0
13530001,2024-06-15,Total,E85,14,0,0
77346001,2024-07-31,Intermarché,E85,23,0,0
13530001,2024-04-06,Casino,E85,2,7,0
62990001,2024-02-02,Systéme U,E85,2,0,0
71100002,2024-06-30,BP,E85,0,1,0
73200003,2024-07-06,Total Access,E85,2,0,0
8130003,2024-02-12,CORA,E85,1,0,0
45560001,2024-02-15,Leclerc,E85,3,1,1
30250003,2024-06-01,Leclerc,E85,1,1,1
45560001,2024-02-17,Intermarché,E85,6,0,0
38270005,2024-08-11,Intermarché,E85,18,0,0
4700006,2024-07-13,Auchan,E85,1,0,0
29290001,2024-04-01,Total Access,E85,4,0,0
33420002,2024-05-04,Total,E85,7,0,0
69590001,2024-05-07,Avia,E85,2,0,0
80430002,2024-01-08,Leclerc,E85,2,0,0
77127001,2024-07-19,Avia,E85,2,8,0
77150003,2024-04-09,Casino,E85,1,0,0
76110001,2024-06-29,Systéme U,E85,2,0,0
73170001,2024-08-03,Intermarché,E85,9,0,0
40550001,2024-06-07,Total Access,E85,4,0,0
59287002,2024-01-23,Avia,E85,3,2,0
27800001,2024-06-27,Avia,E85,0,2,0
93606001,2024-08-02,Leclerc,E85,12,0,0
51000001,2024-08-05,Systéme U,E85,0,1,0
33500001,2024-05-02,Leclerc,E85,8,1,0
31100004,2024-03-22,Systéme U,E85,12,0,1
91700003,2024-07-23,Total Access,E85,49,1,0
13300011,2024-07-15,Auchan,E85,2,0,0
78290001,2024-06-24,Leclerc,E85,11,0,0
83480001,2024-01-23,Total Access,E85,10,0,0
77195001,2024-04-21,Netto,E85,2,0,0
30250003,2024-07-05,Total Access,E85,0,8,0
60260001,2024-04-15,Casino,E85,0,1,0
59230001,2024-07-01,Systéme U,E85,4,0,0
59290001,2024-06-20,Total,E85,0,10,0
38150001,2024-06-26,Systéme U,E85,0,8,0
38080003,2024-02-02,Leclerc,E85,4,3,0
30210001,2024-05-18,Intermarché,E85,22,1,0
59160002,2024-07-03,Intermarché,E85,18,0,0
29280001,2024-06-01,Leclerc,E85,5,1,0
59650001,2024-04-09,Leclerc,E85,10,0,0
71370004,2024-01-10,Avia,E85,0,3,0
34920001,2024-07-07,ENI,E85,0,2,0
91200001,2024-07-18,Intermarché,E85,23,0,0
13140001,2024-05-12,Avia,E85,0,3,0
45560001,2024-07-29,Intermarché,E85,0,6,0
73170001,2024-04-13,Leclerc,E85,2,0,0
69210008,2024-05-25,BP,E85,1,1,0
1000001,2024-04-21,Dyneff,E85,0,1,0
33420002,2024-04-25,Intermarché,E85,10,0,0
77508002,2024-05-08,Total Access,E85,0,0,36
77127001,2024-07-09,Netto,E85,1,0,0
42340001,2024-04-14,Esso,E85,0,4,0
31470007,2024-03-09,Dyneff,E85,0,2,0
30330001,2024-06-05,Avia,E85,0,3,0
62138002,2024-01-28,Elan,E85,0,1,0
77150003,2024-06-10,Esso,E85,0,15,0
83560007,2024-02-13,Esso,E85,6,0,0
77195001,2024-05-26,Esso,E85,0,11,0
56190011,2024-03-01,Systéme U,E85,4,0,0
59134001,2024-01-27,Elan,E85,0,1,0
62120001,2024-05-27,Systéme U,E85,5,0,0
51430002,2024-04-14,Leclerc,E85,6,0,0
78500001,2024-03-30,Intermarché,E85,14,0,0
78470001,2024-02-14,BP,E85,18,2,0
62232002,2024-05-13,Esso,E85,3,0,0
34600001,2024-07-11,Systéme U,E85,0,8,0
83480001,2024-05-29,BP,E85,0,4,0
71680001,2024-03-16,Systéme U,E85,4,0,0
93240001,2024-01-09,Intermarché,E85,23,0,0
31470007,2024-03-25,Netto,E85,1,0,0
60320001,2024-02-11,Total,E85,8,1,0
69590001,2024-08-11,Systéme U,E85,7,0,0
1000001,2024-05-05,Systéme U,E85,3,2,1
60320001,2024-07-28,Avia,E85,0,2,0
17690001,2024-05-22,Total,E85,0,1,0
